sample_name	altitude_m	anonymized_name	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	light_kilolux_7days	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	taxon_id	temp	temperature_deg_c	title
933.W.2.1.H.E.5	0.0	UNSW0300	2011-05-04	GAZ:Australia	9	9.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0300	sk__Eukaryota	309355	-34.22993	-34.22993	1332.643	11500.859	115.00859	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.86	22.86	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.1.S.E.1	0.0	UNSW0301	2011-05-04	GAZ:Australia	9	9.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0301	sk__Eukaryota	309355	-34.22993	-34.22993	1332.643	11500.859	115.00859	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.86	22.86	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.1.S.E.2	0.0	UNSW0302	2011-05-04	GAZ:Australia	9	9.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0302	sk__Eukaryota	309355	-34.22993	-34.22993	1332.643	11500.859	115.00859	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.86	22.86	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.1.S.E.3	0.0	UNSW0303	2011-05-04	GAZ:Australia	9	9.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0303	sk__Eukaryota	309355	-34.22993	-34.22993	1332.643	11500.859	115.00859	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.86	22.86	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.1.S.E.4	0.0	UNSW0304	2011-05-04	GAZ:Australia	9	9.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0304	sk__Eukaryota	309355	-34.22993	-34.22993	1332.643	11500.859	115.00859	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.86	22.86	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.1.S.E.5	0.0	UNSW0305	2011-05-04	GAZ:Australia	9	9.0	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0305	sk__Eukaryota	309355	-34.22993	-34.22993	1332.643	11500.859	115.00859	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.86	22.86	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.H.E.1	0.0	UNSW0306	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0306	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.H.E.2	0.0	UNSW0307	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0307	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.H.E.3	0.0	UNSW0308	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0308	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.H.E.4	0.0	UNSW0309	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0309	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.H.E.5	0.0	UNSW0310	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0310	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.S.E.1	0.0	UNSW0311	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0311	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.S.E.2	0.0	UNSW0312	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0312	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.S.E.3	0.0	UNSW0313	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0313	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.S.E.4	0.0	UNSW0314	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0314	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.2.S.E.5	0.0	UNSW0315	2011-05-04	GAZ:Australia	9.1	9.1	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0315	sk__Eukaryota	309355	-34.26785	-34.26785	963.1472	11501.125	115.01125	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.74	22.74	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.H.E.1	0.0	UNSW0316	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0316	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.H.E.2	0.0	UNSW0317	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0317	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.H.E.3	0.0	UNSW0318	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0318	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.H.E.4	0.0	UNSW0319	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0319	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.H.E.5	0.0	UNSW0320	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0320	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.S.E.1	0.0	UNSW0321	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0321	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.S.E.2	0.0	UNSW0322	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0322	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.S.E.3	0.0	UNSW0323	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0323	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
933.W.2.3.S.E.4	0.0	UNSW0324	2011-05-04	GAZ:Australia	9.8	9.8	DNA from surface swab of Ecklonia radiata kelp	TRUE	0	0	True	EMP sample	Host-associated	Plant	Plant surface	marine biome	kelp forest	biofilm	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	Australia	c__	Not applicable	f__Lessoniaceae	g__Ecklonia	k__	o__Laminariales	p__Phaeophyceae	Ecklonia radiata	s__Ecklonia_radiata	UNSW0324	sk__Eukaryota	309355	-34.256467	-34.256467	1393.89	11500.476	115.00476	UNSW	TRUE	TRUE	Host-associated	Plant	Plant surface	933	biofilm metagenome	718308	kelp mucus	algae metagenome	1300146	22.99	22.99	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography
