sample_name	adult_diet	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	arachnid	barometric_presure	blood	carb_nitro_ratio	class	cmin_rate	collection_timestamp	country	depth	depth_m	description	dew_point_temp	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	end_time	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	family	general_diet	genus_species	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	insect	land_use	latitude	latitude_deg	longitude	longitude_deg	max_wind_speed	order_tax	ph	ph_meth	phloem	physical_specimen_location	physical_specimen_remaining	place	public	qiita_study_id	relative_humidity	sample_scientific_name	sample_set	sample_taxid	sample_type	scientific_name	silt_clay	soil_moisture_deficit	soil_type	solar_radiation	specific_location	specific_location_name	start_time	superorder	taxon_id	temp	temperature_deg_c	texture	title	tot_nitro	tot_org_carb	tot_org_nitro	wind_cardinal_directions	wind_speed
1521.MZ.81a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.81a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.81a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.81a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.81b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.81b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.81b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.81b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.82a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.82a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.82a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.82a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.82b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.82b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.82b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.82b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.88a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.88a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.88a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.88a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.88b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.88b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.88b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.88b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.90a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.90a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.90a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.90a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.90b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.90b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.90b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.90b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.93a.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.93a	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.93a	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.93a	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.MZ.93b.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	MZ.93b	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:Germany	Not applicable	0	air sample MZ.93b	0	Not applicable	TRUE	94.8	94.8	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	Germany	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	MZ.93b	Not applicable	Not applicable	Not applicable	Not applicable	50.01	50.01	8.23	8.23	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Mayv.2.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	Mayv.2	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	air sample Mayv.2	0	Not applicable	TRUE	282.74	282.74	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Mayv.2	Not applicable	Not applicable	Not applicable	Not applicable	43.49	43.49	-88.55	-88.55	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Mayv.5.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	Mayv.5	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	air sample Mayv.5	0	Not applicable	TRUE	282.74	282.74	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Mayv.5	Not applicable	Not applicable	Not applicable	Not applicable	43.49	43.49	-88.55	-88.55	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.Mayv.6.s.8.1.sequences	Not applicable	Not applicable	Not applicable	Not applicable	Mayv.6	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	Not applicable	0	air sample Mayv.6	0	Not applicable	TRUE	282.74	282.74	True	EMP sample	Free-living	Non-saline	Aerosol (non-saline)	Not applicable	urban biome	city	air	air	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Mayv.6	Not applicable	Not applicable	Not applicable	Not applicable	43.49	43.49	-88.55	-88.55	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Not applicable	TRUE	1521	Not applicable	air metagenome	BobAir	655179	air	air metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Missing: Not provided	Not applicable	Not applicable	Not applicable	655179	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
