sample_name	agrochem_addition	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	area	area_2	c_n_ratio	carbon_perc	clone	cm_to_stem	collection_timestamp	country	cur_land_use	depth	depth_m	description	dna_extracted	drainage_class	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	latitude	latitude_deg	longitude	longitude_deg	nitrogen_perc	orig_sample_name	perc_moisture	ph	ph_meth	physical_location_2	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	samp_weight_dna_ext	sample_scientific_name	sample_taxid	sample_type	scientific_name	soil_series	soil_type	store_cond	taxon_id	temperature	title	vineyard
2382.SH007.C6.RH.5.725.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS3	Mattituck	SH007	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS3	41.0149	41.0149	-72.52847	-72.52847	Missing: Not provided	SH007.C6.RH.5.725	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.103.root.6.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2011-06-21	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01447	41.01447	-72.52852	-72.52852	Missing: Not provided	SH008.C6.HA.1.103	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.328.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2011-09-13	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01434	41.01434	-72.52871	-72.52871	Missing: Not provided	SH008.C6.HA.1.328	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.527.rhizo.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-04-11	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01441	41.01441	-72.52852	-72.52852	Missing: Not provided	SH008.C6.HA.1.527	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.528.root.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-04-11	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01441	41.01441	-72.52852	-72.52852	Missing: Not provided	SH008.C6.HA.1.528	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.726.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH008	12.3624	1.461	clone_6	30	2012-09-24	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01446	41.01446	-72.5285	-72.5285	0.118	SH008.C6.HA.1.726	0.15	7.36	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	410658	18.16	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.727.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.1.727	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.728.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.1.728	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.729.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.1.729	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.730.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS3	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS3	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.1.730	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.SH008.gp.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS3	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS3	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.1.SH008.gp	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.SH008.leav.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.1.SH008.leav	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.SH008.rhizo.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.1.SH008.rhizo	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.SH008.root.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.1.SH008.root	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.1.SH008.soil.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH008	12.3616	1.563	clone_6	28.66666667	2012-09-24	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01446	41.01446	-72.5285	-72.5285	0.126	SH008.C6.HA.1.SH008.soil	0.16	7.19	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	410658	17.22	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.2.333.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2011-09-13	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01443	41.01443	-72.52853	-72.52853	Missing: Not provided	SH008.C6.HA.2.333	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.2.532.rhizo.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-04-11	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01441	41.01441	-72.52852	-72.52852	Missing: Not provided	SH008.C6.HA.2.532	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.2.533.root.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-04-11	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.01441	41.01441	-72.52852	-72.52852	Missing: Not provided	SH008.C6.HA.2.533	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.2.731.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH008	12.8727	1.545	clone_6	30	2012-09-24	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	3	3	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01446	41.01446	-72.5285	-72.5285	0.12	SH008.C6.HA.2.731	0.16	7.06	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	410658	17.8	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.2.732.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.2.732	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.2.733.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.2.733	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
2382.SH008.C6.HA.2.734.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Mattituck	SH008	Not applicable	Not applicable	clone_6	Not applicable	2012-09-24	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	3	3	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.01446	41.01446	-72.5285	-72.5285	Missing: Not provided	SH008.C6.HA.2.734	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Riverhead	Coarse-loamy.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Sherwood
