sample_name	altitude	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	title
940.RD.33.Dorsal	0	0.0	RD.33.Dorsal	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.33.Dorsal fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Pahranagat roundtail chub	f__Cyprinidae	g__Gila	k__Metazoa	o__Cypriniformes	p__Chordata	Gila robusta	s__Gila_robusta	RD.33	sk__Eukaryota	71757	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.33.Gill	0	0.0	RD.33.Gill	UBERON:gill	UBERON:mucus	UBERON:gill	2011-09-16	GAZ:United States of America	0	0	RD.33.Gill fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Pahranagat roundtail chub	f__Cyprinidae	g__Gila	k__Metazoa	o__Cypriniformes	p__Chordata	Gila robusta	s__Gila_robusta	RD.33	sk__Eukaryota	71757	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.33.Oral	0	0.0	RD.33.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-09-16	GAZ:United States of America	0	0	RD.33.Oral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Pahranagat roundtail chub	f__Cyprinidae	g__Gila	k__Metazoa	o__Cypriniformes	p__Chordata	Gila robusta	s__Gila_robusta	RD.33	sk__Eukaryota	71757	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.33.Ventral	0	0.0	RD.33.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.33.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Pahranagat roundtail chub	f__Cyprinidae	g__Gila	k__Metazoa	o__Cypriniformes	p__Chordata	Gila robusta	s__Gila_robusta	RD.33	sk__Eukaryota	71757	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.34.Ventral	0	0.0	RD.34.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.34.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.34	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.35.Ventral	0	0.0	RD.35.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.35.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.35	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True				940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.36.Ventral	0	0.0	RD.36.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.36.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.36	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.37.Dorsal	0	0.0	RD.37.Dorsal	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.37.Dorsal fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Pahranagat roundtail chub	f__Cyprinidae	g__Gila	k__Metazoa	o__Cypriniformes	p__Chordata	Gila robusta	s__Gila_robusta	RD.37	sk__Eukaryota	71757	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.37.Gill	0	0.0	RD.37.Gill	UBERON:gill	UBERON:mucus	UBERON:gill	2011-09-16	GAZ:United States of America	0	0	RD.37.Gill fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Pahranagat roundtail chub	f__Cyprinidae	g__Gila	k__Metazoa	o__Cypriniformes	p__Chordata	Gila robusta	s__Gila_robusta	RD.37	sk__Eukaryota	71757	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.37.Oral	0	0.0	RD.37.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-09-16	GAZ:United States of America	0	0	RD.37.Oral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Pahranagat roundtail chub	f__Cyprinidae	g__Gila	k__Metazoa	o__Cypriniformes	p__Chordata	Gila robusta	s__Gila_robusta	RD.37	sk__Eukaryota	71757	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.37.Ventral	0	0.0	RD.37.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.37.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Pahranagat roundtail chub	f__Cyprinidae	g__Gila	k__Metazoa	o__Cypriniformes	p__Chordata	Gila robusta	s__Gila_robusta	RD.37	sk__Eukaryota	71757	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.38.Ventral	0	0.0	RD.38.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.38.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.38	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.39.Ventral	0	0.0	RD.39.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.39.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.39	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.41.Ventral	0	0.0	RD.41.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.41.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.41	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.42.Oral	0	0.0	RD.42.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-09-16	GAZ:United States of America	0	0	RD.42.Oral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.42	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.42.Ventral	0	0.0	RD.42.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.42.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.42	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.43.Ventral	0	0.0	RD.43.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.43.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.43	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.44.Oral	0	0.0	RD.44.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-09-16	GAZ:United States of America	0	0	RD.44.Oral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.44	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.44.Ventral	0	0.0	RD.44.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.44.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.44	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True				940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.45.Oral	0	0.0	RD.45.Oral	UBERON:oral cavity	UBERON:mucus	UBERON:mouth	2011-09-16	GAZ:United States of America	0	0	RD.45.Oral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.45	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.45.Ventral	0	0.0	RD.45.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.45.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.45	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.46.Ventral	0	0.0	RD.46.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.46.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.46	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.47.Ventral	0	0.0	RD.47.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.47.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.47	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.48.Ventral	0	0.0	RD.48.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.48.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.48	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.49.Ventral	0	0.0	RD.49.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.49.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.49	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.50.Ventral	0	0.0	RD.50.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.50.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.50	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.51.Ventral	0	0.0	RD.51.Ventral	UBERON:skin	UBERON:mucus	UBERON:skin	2011-09-16	GAZ:United States of America	0	0	RD.51.Ventral fish metagenome	True	1404.508	1404.508	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	RD.51	sk__Eukaryota	7969	39.03	39.03	adult	-108.56	-108.56	UCSDMI	True	True	Host-associated	Animal	Animal surface	940	fish metagenome	496924	mucus	fish metagenome	SongColoradoFish
940.RD.Water	0	0.0	RD.Water	Not applicable	Not applicable	Not applicable	2011-09-16	GAZ:United States of America	0	0	RD.Water	True	1404.508	1404.508	True	EMP sample	Free-living	Non-saline	Water (non-saline)	freshwater biome	stream	fresh water	water	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	RD.Water	Not applicable	Not applicable	39.03	39.03	Not applicable	-108.56	-108.56	UCSDMI	True	True	Free-living	Non-saline	Water (non-saline)	940	freshwater metagenome	449393	fresh water	freshwater metagenome	SongColoradoFish
940.W.01	0	0.0	W.01	UBERON:feces	UBERON:feces	UBERON:feces	2011-07-14	GAZ:United States of America	0	0	W.01 fish metagenome	True	1507.7352	1507.7352	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	W.01	sk__Eukaryota	7969	39.19	39.19	adult	-108.28	-108.28	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
940.W.02	0	0.0	W.02	UBERON:feces	UBERON:feces	UBERON:feces	2011-07-14	GAZ:United States of America	0	0	W.02 fish metagenome	True	1507.7352	1507.7352	True	EMP sample	Host-associated	Animal	Animal distal gut	freshwater biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO	c__Actinopteri	Not applicable	f__Catostomidae	g__Catostomus	k__Metazoa	o__Cypriniformes	p__Chordata	Catostomus	s__	W.02	sk__Eukaryota	7969	39.19	39.19	adult	-108.28	-108.28	UCSDMI	True	True	Host-associated	Animal	Animal distal gut	940	fish metagenome	496924	stool	fish gut metagenome	SongColoradoFish
